Datum;Zeit von;Zeit bis;AT00100000000000000010000XXXXXXXX (1111111111) - Einspeiser [kWh]
19.05.2024;14:30:00;14:45:00;1,333
19.05.2024;14:45:00;15:00:00;1,325
19.05.2024;15:00:00;15:15:00;1,244
19.05.2024;15:15:00;15:30:00;0,513
19.05.2024;15:30:00;15:45:00;1,02
19.05.2024;15:45:00;16:00:00;0,686
19.05.2024;16:00:00;16:15:00;0,701
19.05.2024;16:15:00;16:30:00;1,2
19.05.2024;16:30:00;16:45:00;1,161
19.05.2024;16:45:00;17:00:00;1,046
19.05.2024;17:00:00;17:15:00;1,001
19.05.2024;17:15:00;17:30:00;0,921
19.05.2024;17:30:00;17:45:00;0,733
19.05.2024;17:45:00;18:00:00;0,527
19.05.2024;18:00:00;18:15:00;0,49
19.05.2024;18:15:00;18:30:00;0,27
19.05.2024;18:30:00;18:45:00;0,037
19.05.2024;18:45:00;19:00:00;0,086
19.05.2024;19:00:00;19:15:00;0,033
19.05.2024;19:15:00;19:30:00;0,001
19.05.2024;19:30:00;19:45:00;0
19.05.2024;19:45:00;20:00:00;0
19.05.2024;20:00:00;20:15:00;0
19.05.2024;20:15:00;20:30:00;0
19.05.2024;20:30:00;20:45:00;0
19.05.2024;20:45:00;21:00:00;0
19.05.2024;21:00:00;21:15:00;0
19.05.2024;21:15:00;21:30:00;0
19.05.2024;21:30:00;21:45:00;0
19.05.2024;21:45:00;22:00:00;0
19.05.2024;22:00:00;22:15:00;0
19.05.2024;22:15:00;22:30:00;0
19.05.2024;22:30:00;22:45:00;0
19.05.2024;22:45:00;23:00:00;0
19.05.2024;23:00:00;23:15:00;0
19.05.2024;23:15:00;23:30:00;0
19.05.2024;23:30:00;23:45:00;0
19.05.2024;23:45:00;00:00:00;0
20.05.2024;00:00:00;00:15:00;0
20.05.2024;00:15:00;00:30:00;0
20.05.2024;00:30:00;00:45:00;0
20.05.2024;00:45:00;01:00:00;0
20.05.2024;01:00:00;01:15:00;0
20.05.2024;01:15:00;01:30:00;0
20.05.2024;01:30:00;01:45:00;0
20.05.2024;01:45:00;02:00:00;0
20.05.2024;02:00:00;02:15:00;0
20.05.2024;02:15:00;02:30:00;0
20.05.2024;02:30:00;02:45:00;0
20.05.2024;02:45:00;03:00:00;0
20.05.2024;03:00:00;03:15:00;0
20.05.2024;03:15:00;03:30:00;0
20.05.2024;03:30:00;03:45:00;0
20.05.2024;03:45:00;04:00:00;0
20.05.2024;04:00:00;04:15:00;0
20.05.2024;04:15:00;04:30:00;0
20.05.2024;04:30:00;04:45:00;0
20.05.2024;04:45:00;05:00:00;0
20.05.2024;05:00:00;05:15:00;0
20.05.2024;05:15:00;05:30:00;0
20.05.2024;05:30:00;05:45:00;0
20.05.2024;05:45:00;06:00:00;0
20.05.2024;06:00:00;06:15:00;0
20.05.2024;06:15:00;06:30:00;0
20.05.2024;06:30:00;06:45:00;0
20.05.2024;06:45:00;07:00:00;0,002
20.05.2024;07:00:00;07:15:00;0,013
20.05.2024;07:15:00;07:30:00;0,098
20.05.2024;07:30:00;07:45:00;0,115
20.05.2024;07:45:00;08:00:00;0,111
20.05.2024;08:00:00;08:15:00;0,181
20.05.2024;08:15:00;08:30:00;0,234
20.05.2024;08:30:00;08:45:00;0,41
20.05.2024;08:45:00;09:00:00;0,575
20.05.2024;09:00:00;09:15:00;0,682
20.05.2024;09:15:00;09:30:00;0,653
20.05.2024;09:30:00;09:45:00;0,716
20.05.2024;09:45:00;10:00:00;0,861
20.05.2024;10:00:00;10:15:00;0,86
20.05.2024;10:15:00;10:30:00;0,828
20.05.2024;10:30:00;10:45:00;0,9
20.05.2024;10:45:00;11:00:00;1,06
20.05.2024;11:00:00;11:15:00;1,178
20.05.2024;11:15:00;11:30:00;1,216
20.05.2024;11:30:00;11:45:00;1,154
20.05.2024;11:45:00;12:00:00;0,822
20.05.2024;12:00:00;12:15:00;0,782
20.05.2024;12:15:00;12:30:00;0,904
20.05.2024;12:30:00;12:45:00;1,267
20.05.2024;12:45:00;13:00:00;1,149
20.05.2024;13:00:00;13:15:00;1,368
20.05.2024;13:15:00;13:30:00;1,342
20.05.2024;13:30:00;13:45:00;1,388
20.05.2024;13:45:00;14:00:00;1,398
20.05.2024;14:00:00;14:15:00;1,276
20.05.2024;14:15:00;14:30:00;1,173
20.05.2024;14:30:00;14:45:00;0,647
20.05.2024;14:45:00;15:00:00;0,485
20.05.2024;15:00:00;15:15:00;0,397
20.05.2024;15:15:00;15:30:00;0,449
20.05.2024;15:30:00;15:45:00;0,813
20.05.2024;15:45:00;16:00:00;0,725
20.05.2024;16:00:00;16:15:00;0,193
20.05.2024;16:15:00;16:30:00;1,071
20.05.2024;16:30:00;16:45:00;0,14
20.05.2024;16:45:00;17:00:00;0,001
20.05.2024;17:00:00;17:15:00;0,563
20.05.2024;17:15:00;17:30:00;0,509
20.05.2024;17:30:00;17:45:00;0,264
20.05.2024;17:45:00;18:00:00;0,49
20.05.2024;18:00:00;18:15:00;0,115
20.05.2024;18:15:00;18:30:00;0,057
20.05.2024;18:30:00;18:45:00;0,06
20.05.2024;18:45:00;19:00:00;0,037
20.05.2024;19:00:00;19:15:00;0,027
20.05.2024;19:15:00;19:30:00;0
20.05.2024;19:30:00;19:45:00;0
20.05.2024;19:45:00;20:00:00;0
20.05.2024;20:00:00;20:15:00;0
20.05.2024;20:15:00;20:30:00;0
20.05.2024;20:30:00;20:45:00;0
20.05.2024;20:45:00;21:00:00;0
20.05.2024;21:00:00;21:15:00;0
20.05.2024;21:15:00;21:30:00;0
20.05.2024;21:30:00;21:45:00;0
20.05.2024;21:45:00;22:00:00;0
20.05.2024;22:00:00;22:15:00;0
20.05.2024;22:15:00;22:30:00;0
20.05.2024;22:30:00;22:45:00;0
20.05.2024;22:45:00;23:00:00;0
20.05.2024;23:00:00;23:15:00;0
20.05.2024;23:15:00;23:30:00;0
20.05.2024;23:30:00;23:45:00;0
20.05.2024;23:45:00;00:00:00;0
21.05.2024;00:00:00;00:15:00;0
21.05.2024;00:15:00;00:30:00;0
21.05.2024;00:30:00;00:45:00;0
21.05.2024;00:45:00;01:00:00;0
21.05.2024;01:00:00;01:15:00;0
21.05.2024;01:15:00;01:30:00;0
21.05.2024;01:30:00;01:45:00;0
21.05.2024;01:45:00;02:00:00;0
21.05.2024;02:00:00;02:15:00;0
21.05.2024;02:15:00;02:30:00;0
21.05.2024;02:30:00;02:45:00;0
21.05.2024;02:45:00;03:00:00;0
21.05.2024;03:00:00;03:15:00;0
21.05.2024;03:15:00;03:30:00;0
21.05.2024;03:30:00;03:45:00;0
21.05.2024;03:45:00;04:00:00;0
21.05.2024;04:00:00;04:15:00;0
21.05.2024;04:15:00;04:30:00;0
21.05.2024;04:30:00;04:45:00;0
21.05.2024;04:45:00;05:00:00;0
21.05.2024;05:00:00;05:15:00;0
21.05.2024;05:15:00;05:30:00;0
21.05.2024;05:30:00;05:45:00;0
21.05.2024;05:45:00;06:00:00;0
21.05.2024;06:00:00;06:15:00;0
21.05.2024;06:15:00;06:30:00;0
21.05.2024;06:30:00;06:45:00;0
21.05.2024;06:45:00;07:00:00;0
21.05.2024;07:00:00;07:15:00;0
21.05.2024;07:15:00;07:30:00;0
21.05.2024;07:30:00;07:45:00;0,027
21.05.2024;07:45:00;08:00:00;0,043
21.05.2024;08:00:00;08:15:00;0,224
21.05.2024;08:15:00;08:30:00;0,062
21.05.2024;08:30:00;08:45:00;0,045
21.05.2024;08:45:00;09:00:00;0,045
21.05.2024;09:00:00;09:15:00;0,026
21.05.2024;09:15:00;09:30:00;0,036
21.05.2024;09:30:00;09:45:00;0,086
21.05.2024;09:45:00;10:00:00;0,037
21.05.2024;10:00:00;10:15:00;0,153
21.05.2024;10:15:00;10:30:00;0,082
21.05.2024;10:30:00;10:45:00;0,05
21.05.2024;10:45:00;11:00:00;0,023
21.05.2024;11:00:00;11:15:00;0,009
21.05.2024;11:15:00;11:30:00;0
21.05.2024;11:30:00;11:45:00;0
21.05.2024;11:45:00;12:00:00;0
21.05.2024;12:00:00;12:15:00;0
21.05.2024;12:15:00;12:30:00;0
21.05.2024;12:30:00;12:45:00;0
21.05.2024;12:45:00;13:00:00;0
21.05.2024;13:00:00;13:15:00;0,038
21.05.2024;13:15:00;13:30:00;0,077
21.05.2024;13:30:00;13:45:00;0,086
21.05.2024;13:45:00;14:00:00;0,038
21.05.2024;14:00:00;14:15:00;0,047
21.05.2024;14:15:00;14:30:00;0,033
21.05.2024;14:30:00;14:45:00;0,161
21.05.2024;14:45:00;15:00:00;0,15
21.05.2024;15:00:00;15:15:00;0,566
21.05.2024;15:15:00;15:30:00;0,237
21.05.2024;15:30:00;15:45:00;0,203
21.05.2024;15:45:00;16:00:00;0,303
21.05.2024;16:00:00;16:15:00;0,18
21.05.2024;16:15:00;16:30:00;0,239
21.05.2024;16:30:00;16:45:00;0,332
21.05.2024;16:45:00;17:00:00;0,261
21.05.2024;17:00:00;17:15:00;0,1
21.05.2024;17:15:00;17:30:00;0,326
21.05.2024;17:30:00;17:45:00;0,092
21.05.2024;17:45:00;18:00:00;0,122
21.05.2024;18:00:00;18:15:00;0,166
21.05.2024;18:15:00;18:30:00;0,191
21.05.2024;18:30:00;18:45:00;0,222
21.05.2024;18:45:00;19:00:00;0,041
21.05.2024;19:00:00;19:15:00;0,082
21.05.2024;19:15:00;19:30:00;0
21.05.2024;19:30:00;19:45:00;0
21.05.2024;19:45:00;20:00:00;0
21.05.2024;20:00:00;20:15:00;0
21.05.2024;20:15:00;20:30:00;0
21.05.2024;20:30:00;20:45:00;0
21.05.2024;20:45:00;21:00:00;0
21.05.2024;21:00:00;21:15:00;0
21.05.2024;21:15:00;21:30:00;0
21.05.2024;21:30:00;21:45:00;0
21.05.2024;21:45:00;22:00:00;0
21.05.2024;22:00:00;22:15:00;0
21.05.2024;22:15:00;22:30:00;0
21.05.2024;22:30:00;22:45:00;0
21.05.2024;22:45:00;23:00:00;0
21.05.2024;23:00:00;23:15:00;0
21.05.2024;23:15:00;23:30:00;0
21.05.2024;23:30:00;23:45:00;0
21.05.2024;23:45:00;00:00:00;0
22.05.2024;00:00:00;00:15:00;0
22.05.2024;00:15:00;00:30:00;0
22.05.2024;00:30:00;00:45:00;0
22.05.2024;00:45:00;01:00:00;0
22.05.2024;01:00:00;01:15:00;0
22.05.2024;01:15:00;01:30:00;0
22.05.2024;01:30:00;01:45:00;0
22.05.2024;01:45:00;02:00:00;0
22.05.2024;02:00:00;02:15:00;0
22.05.2024;02:15:00;02:30:00;0
22.05.2024;02:30:00;02:45:00;0
22.05.2024;02:45:00;03:00:00;0
22.05.2024;03:00:00;03:15:00;0
22.05.2024;03:15:00;03:30:00;0
22.05.2024;03:30:00;03:45:00;0
22.05.2024;03:45:00;04:00:00;0
22.05.2024;04:00:00;04:15:00;0
22.05.2024;04:15:00;04:30:00;0
22.05.2024;04:30:00;04:45:00;0
22.05.2024;04:45:00;05:00:00;0
22.05.2024;05:00:00;05:15:00;0
22.05.2024;05:15:00;05:30:00;0
22.05.2024;05:30:00;05:45:00;0
22.05.2024;05:45:00;06:00:00;0
22.05.2024;06:00:00;06:15:00;0
22.05.2024;06:15:00;06:30:00;0
22.05.2024;06:30:00;06:45:00;0
22.05.2024;06:45:00;07:00:00;0,025
22.05.2024;07:00:00;07:15:00;0,079
22.05.2024;07:15:00;07:30:00;0,156
22.05.2024;07:30:00;07:45:00;0,231
22.05.2024;07:45:00;08:00:00;0,28
22.05.2024;08:00:00;08:15:00;0,298
22.05.2024;08:15:00;08:30:00;0,287
22.05.2024;08:30:00;08:45:00;0,173
22.05.2024;08:45:00;09:00:00;0,399
22.05.2024;09:00:00;09:15:00;0,471
22.05.2024;09:15:00;09:30:00;0,643
22.05.2024;09:30:00;09:45:00;0,782
22.05.2024;09:45:00;10:00:00;0,704
22.05.2024;10:00:00;10:15:00;0,847
22.05.2024;10:15:00;10:30:00;0,661
22.05.2024;10:30:00;10:45:00;0,958
22.05.2024;10:45:00;11:00:00;0,55
22.05.2024;11:00:00;11:15:00;0,617
22.05.2024;11:15:00;11:30:00;0,567
22.05.2024;11:30:00;11:45:00;0,497
22.05.2024;11:45:00;12:00:00;0,421
22.05.2024;12:00:00;12:15:00;0,41
22.05.2024;12:15:00;12:30:00;0,628
22.05.2024;12:30:00;12:45:00;0,345
22.05.2024;12:45:00;13:00:00;0,206
22.05.2024;13:00:00;13:15:00;0,407
22.05.2024;13:15:00;13:30:00;0,099
22.05.2024;13:30:00;13:45:00;0,279
22.05.2024;13:45:00;14:00:00;0,609
22.05.2024;14:00:00;14:15:00;0,729
22.05.2024;14:15:00;14:30:00;1,259
22.05.2024;14:30:00;14:45:00;0,675
22.05.2024;14:45:00;15:00:00;0,962
22.05.2024;15:00:00;15:15:00;0,33
22.05.2024;15:15:00;15:30:00;0,437
22.05.2024;15:30:00;15:45:00;0,98
22.05.2024;15:45:00;16:00:00;0,95
22.05.2024;16:00:00;16:15:00;1,08
22.05.2024;16:15:00;16:30:00;0,714
22.05.2024;16:30:00;16:45:00;0,302
22.05.2024;16:45:00;17:00:00;0,58
22.05.2024;17:00:00;17:15:00;0,499
22.05.2024;17:15:00;17:30:00;0,581
22.05.2024;17:30:00;17:45:00;0,281
22.05.2024;17:45:00;18:00:00;0,529
22.05.2024;18:00:00;18:15:00;0,161
22.05.2024;18:15:00;18:30:00;0,25
22.05.2024;18:30:00;18:45:00;0
22.05.2024;18:45:00;19:00:00;0
22.05.2024;19:00:00;19:15:00;0,017
22.05.2024;19:15:00;19:30:00;0,013
22.05.2024;19:30:00;19:45:00;0,001
22.05.2024;19:45:00;20:00:00;0
22.05.2024;20:00:00;20:15:00;0
22.05.2024;20:15:00;20:30:00;0
22.05.2024;20:30:00;20:45:00;0
22.05.2024;20:45:00;21:00:00;0
22.05.2024;21:00:00;21:15:00;0
22.05.2024;21:15:00;21:30:00;0
22.05.2024;21:30:00;21:45:00;0
22.05.2024;21:45:00;22:00:00;0
22.05.2024;22:00:00;22:15:00;0
22.05.2024;22:15:00;22:30:00;0
22.05.2024;22:30:00;22:45:00;0
22.05.2024;22:45:00;23:00:00;0
22.05.2024;23:00:00;23:15:00;0
22.05.2024;23:15:00;23:30:00;0
22.05.2024;23:30:00;23:45:00;0
22.05.2024;23:45:00;00:00:00;0
23.05.2024;00:00:00;00:15:00;0
23.05.2024;00:15:00;00:30:00;0
23.05.2024;00:30:00;00:45:00;0
23.05.2024;00:45:00;01:00:00;0
23.05.2024;01:00:00;01:15:00;0
23.05.2024;01:15:00;01:30:00;0
23.05.2024;01:30:00;01:45:00;0
23.05.2024;01:45:00;02:00:00;0
23.05.2024;02:00:00;02:15:00;0
23.05.2024;02:15:00;02:30:00;0
23.05.2024;02:30:00;02:45:00;0
23.05.2024;02:45:00;03:00:00;0
23.05.2024;03:00:00;03:15:00;0
23.05.2024;03:15:00;03:30:00;0
23.05.2024;03:30:00;03:45:00;0
23.05.2024;03:45:00;04:00:00;0
23.05.2024;04:00:00;04:15:00;0
23.05.2024;04:15:00;04:30:00;0
23.05.2024;04:30:00;04:45:00;0
23.05.2024;04:45:00;05:00:00;0
23.05.2024;05:00:00;05:15:00;0
23.05.2024;05:15:00;05:30:00;0
23.05.2024;05:30:00;05:45:00;0
23.05.2024;05:45:00;06:00:00;0
23.05.2024;06:00:00;06:15:00;0,008
23.05.2024;06:15:00;06:30:00;0,047
23.05.2024;06:30:00;06:45:00;0,001
23.05.2024;06:45:00;07:00:00;0,025
23.05.2024;07:00:00;07:15:00;0,054
23.05.2024;07:15:00;07:30:00;0,073
23.05.2024;07:30:00;07:45:00;0,097
23.05.2024;07:45:00;08:00:00;0,136
23.05.2024;08:00:00;08:15:00;0,182
23.05.2024;08:15:00;08:30:00;0,102
23.05.2024;08:30:00;08:45:00;0,002
23.05.2024;08:45:00;09:00:00;0,048
23.05.2024;09:00:00;09:15:00;0,073
23.05.2024;09:15:00;09:30:00;0,027
23.05.2024;09:30:00;09:45:00;0,115
23.05.2024;09:45:00;10:00:00;0,342
23.05.2024;10:00:00;10:15:00;0,452
23.05.2024;10:15:00;10:30:00;0,539
23.05.2024;10:30:00;10:45:00;0,419
23.05.2024;10:45:00;11:00:00;0,074
23.05.2024;11:00:00;11:15:00;0,21
23.05.2024;11:15:00;11:30:00;0,241
23.05.2024;11:30:00;11:45:00;0,383
23.05.2024;11:45:00;12:00:00;0,047
23.05.2024;12:00:00;12:15:00;0,332
23.05.2024;12:15:00;12:30:00;0,994
23.05.2024;12:30:00;12:45:00;0,518
23.05.2024;12:45:00;13:00:00;0,925
23.05.2024;13:00:00;13:15:00;0,453
23.05.2024;13:15:00;13:30:00;0,575
23.05.2024;13:30:00;13:45:00;0,823
23.05.2024;13:45:00;14:00:00;0,306
23.05.2024;14:00:00;14:15:00;0,717
23.05.2024;14:15:00;14:30:00;0,504
23.05.2024;14:30:00;14:45:00;0,352
23.05.2024;14:45:00;15:00:00;0,714
23.05.2024;15:00:00;15:15:00;0,182
23.05.2024;15:15:00;15:30:00;0,316
23.05.2024;15:30:00;15:45:00;0,006
23.05.2024;15:45:00;16:00:00;0
23.05.2024;16:00:00;16:15:00;0,458
23.05.2024;16:15:00;16:30:00;0,252
23.05.2024;16:30:00;16:45:00;0,692
23.05.2024;16:45:00;17:00:00;1,051
23.05.2024;17:00:00;17:15:00;0,959
23.05.2024;17:15:00;17:30:00;0,502
23.05.2024;17:30:00;17:45:00;0,207
23.05.2024;17:45:00;18:00:00;0,068
23.05.2024;18:00:00;18:15:00;0,326
23.05.2024;18:15:00;18:30:00;0,187
23.05.2024;18:30:00;18:45:00;0,212
23.05.2024;18:45:00;19:00:00;0,091
23.05.2024;19:00:00;19:15:00;0,043
23.05.2024;19:15:00;19:30:00;0,004
23.05.2024;19:30:00;19:45:00;0
23.05.2024;19:45:00;20:00:00;0
23.05.2024;20:00:00;20:15:00;0
23.05.2024;20:15:00;20:30:00;0
23.05.2024;20:30:00;20:45:00;0
23.05.2024;20:45:00;21:00:00;0
23.05.2024;21:00:00;21:15:00;0
23.05.2024;21:15:00;21:30:00;0
23.05.2024;21:30:00;21:45:00;0
23.05.2024;21:45:00;22:00:00;0
23.05.2024;22:00:00;22:15:00;0
23.05.2024;22:15:00;22:30:00;0
23.05.2024;22:30:00;22:45:00;0
23.05.2024;22:45:00;23:00:00;0
23.05.2024;23:00:00;23:15:00;0
23.05.2024;23:15:00;23:30:00;0
23.05.2024;23:30:00;23:45:00;0
23.05.2024;23:45:00;00:00:00;0
24.05.2024;00:00:00;00:15:00;0
24.05.2024;00:15:00;00:30:00;0
24.05.2024;00:30:00;00:45:00;0
24.05.2024;00:45:00;01:00:00;0
24.05.2024;01:00:00;01:15:00;0
24.05.2024;01:15:00;01:30:00;0
24.05.2024;01:30:00;01:45:00;0
24.05.2024;01:45:00;02:00:00;0
24.05.2024;02:00:00;02:15:00;0
24.05.2024;02:15:00;02:30:00;0
24.05.2024;02:30:00;02:45:00;0
24.05.2024;02:45:00;03:00:00;0
24.05.2024;03:00:00;03:15:00;0
24.05.2024;03:15:00;03:30:00;0
24.05.2024;03:30:00;03:45:00;0
24.05.2024;03:45:00;04:00:00;0
24.05.2024;04:00:00;04:15:00;0
24.05.2024;04:15:00;04:30:00;0
24.05.2024;04:30:00;04:45:00;0
24.05.2024;04:45:00;05:00:00;0
24.05.2024;05:00:00;05:15:00;0
24.05.2024;05:15:00;05:30:00;0
24.05.2024;05:30:00;05:45:00;0
24.05.2024;05:45:00;06:00:00;0
24.05.2024;06:00:00;06:15:00;0
24.05.2024;06:15:00;06:30:00;0
24.05.2024;06:30:00;06:45:00;0
24.05.2024;06:45:00;07:00:00;0,005
24.05.2024;07:00:00;07:15:00;0
24.05.2024;07:15:00;07:30:00;0
24.05.2024;07:30:00;07:45:00;0
24.05.2024;07:45:00;08:00:00;0
24.05.2024;08:00:00;08:15:00;0
24.05.2024;08:15:00;08:30:00;0,005
24.05.2024;08:30:00;08:45:00;0
24.05.2024;08:45:00;09:00:00;0
24.05.2024;09:00:00;09:15:00;0,007
24.05.2024;09:15:00;09:30:00;0
24.05.2024;09:30:00;09:45:00;0,036
24.05.2024;09:45:00;10:00:00;0,351
24.05.2024;10:00:00;10:15:00;0,152
24.05.2024;10:15:00;10:30:00;0,139
24.05.2024;10:30:00;10:45:00;0,181
24.05.2024;10:45:00;11:00:00;0,323
24.05.2024;11:00:00;11:15:00;0,253
24.05.2024;11:15:00;11:30:00;0,576
24.05.2024;11:30:00;11:45:00;0,523
24.05.2024;11:45:00;12:00:00;0,202
24.05.2024;12:00:00;12:15:00;0,166
24.05.2024;12:15:00;12:30:00;0,549
24.05.2024;12:30:00;12:45:00;0,421
24.05.2024;12:45:00;13:00:00;1,124
24.05.2024;13:00:00;13:15:00;1,329
24.05.2024;13:15:00;13:30:00;1,359
24.05.2024;13:30:00;13:45:00;0,906
24.05.2024;13:45:00;14:00:00;0,767
24.05.2024;14:00:00;14:15:00;0,545
24.05.2024;14:15:00;14:30:00;1,234
24.05.2024;14:30:00;14:45:00;1,232
24.05.2024;14:45:00;15:00:00;0,689
24.05.2024;15:00:00;15:15:00;1,117
24.05.2024;15:15:00;15:30:00;0,963
24.05.2024;15:30:00;15:45:00;0,353
24.05.2024;15:45:00;16:00:00;0,178
24.05.2024;16:00:00;16:15:00;0,055
24.05.2024;16:15:00;16:30:00;0
24.05.2024;16:30:00;16:45:00;0,006
24.05.2024;16:45:00;17:00:00;0,068
24.05.2024;17:00:00;17:15:00;0
24.05.2024;17:15:00;17:30:00;0
24.05.2024;17:30:00;17:45:00;0
24.05.2024;17:45:00;18:00:00;0
24.05.2024;18:00:00;18:15:00;0
24.05.2024;18:15:00;18:30:00;0
24.05.2024;18:30:00;18:45:00;0
24.05.2024;18:45:00;19:00:00;0
24.05.2024;19:00:00;19:15:00;0
24.05.2024;19:15:00;19:30:00;0
24.05.2024;19:30:00;19:45:00;0
24.05.2024;19:45:00;20:00:00;0
24.05.2024;20:00:00;20:15:00;0
24.05.2024;20:15:00;20:30:00;0
24.05.2024;20:30:00;20:45:00;0
24.05.2024;20:45:00;21:00:00;0
24.05.2024;21:00:00;21:15:00;0
24.05.2024;21:15:00;21:30:00;0
24.05.2024;21:30:00;21:45:00;0
24.05.2024;21:45:00;22:00:00;0
24.05.2024;22:00:00;22:15:00;0
24.05.2024;22:15:00;22:30:00;0
24.05.2024;22:30:00;22:45:00;0
24.05.2024;22:45:00;23:00:00;0
24.05.2024;23:00:00;23:15:00;0
24.05.2024;23:15:00;23:30:00;0
24.05.2024;23:30:00;23:45:00;0
24.05.2024;23:45:00;00:00:00;0
25.05.2024;00:00:00;00:15:00;0
25.05.2024;00:15:00;00:30:00;0
25.05.2024;00:30:00;00:45:00;0
25.05.2024;00:45:00;01:00:00;0
25.05.2024;01:00:00;01:15:00;0
25.05.2024;01:15:00;01:30:00;0
25.05.2024;01:30:00;01:45:00;0
25.05.2024;01:45:00;02:00:00;0
25.05.2024;02:00:00;02:15:00;0
25.05.2024;02:15:00;02:30:00;0
25.05.2024;02:30:00;02:45:00;0
25.05.2024;02:45:00;03:00:00;0
25.05.2024;03:00:00;03:15:00;0
25.05.2024;03:15:00;03:30:00;0
25.05.2024;03:30:00;03:45:00;0
25.05.2024;03:45:00;04:00:00;0
25.05.2024;04:00:00;04:15:00;0
25.05.2024;04:15:00;04:30:00;0
25.05.2024;04:30:00;04:45:00;0
25.05.2024;04:45:00;05:00:00;0
25.05.2024;05:00:00;05:15:00;0
25.05.2024;05:15:00;05:30:00;0
25.05.2024;05:30:00;05:45:00;0
25.05.2024;05:45:00;06:00:00;0
25.05.2024;06:00:00;06:15:00;0
25.05.2024;06:15:00;06:30:00;0,003
25.05.2024;06:30:00;06:45:00;0,019
25.05.2024;06:45:00;07:00:00;0,053
25.05.2024;07:00:00;07:15:00;0,059
25.05.2024;07:15:00;07:30:00;0,057
25.05.2024;07:30:00;07:45:00;0,001
25.05.2024;07:45:00;08:00:00;0,032
25.05.2024;08:00:00;08:15:00;0,022
25.05.2024;08:15:00;08:30:00;0,032
25.05.2024;08:30:00;08:45:00;0,128
25.05.2024;08:45:00;09:00:00;0,068
25.05.2024;09:00:00;09:15:00;0,031
25.05.2024;09:15:00;09:30:00;0,153
25.05.2024;09:30:00;09:45:00;0,226
25.05.2024;09:45:00;10:00:00;0,281
25.05.2024;10:00:00;10:15:00;0,015
25.05.2024;10:15:00;10:30:00;0,006
25.05.2024;10:30:00;10:45:00;0,095
25.05.2024;10:45:00;11:00:00;0,583
25.05.2024;11:00:00;11:15:00;0,858
25.05.2024;11:15:00;11:30:00;0,982
25.05.2024;11:30:00;11:45:00;0,67
25.05.2024;11:45:00;12:00:00;0,205
25.05.2024;12:00:00;12:15:00;0,357
25.05.2024;12:15:00;12:30:00;0,861
25.05.2024;12:30:00;12:45:00;0,194
25.05.2024;12:45:00;13:00:00;0,024
25.05.2024;13:00:00;13:15:00;0
25.05.2024;13:15:00;13:30:00;0
25.05.2024;13:30:00;13:45:00;0
25.05.2024;13:45:00;14:00:00;0
25.05.2024;14:00:00;14:15:00;0
25.05.2024;14:15:00;14:30:00;0
25.05.2024;14:30:00;14:45:00;0
25.05.2024;14:45:00;15:00:00;0
25.05.2024;15:00:00;15:15:00;0
25.05.2024;15:15:00;15:30:00;0,008
25.05.2024;15:30:00;15:45:00;0,024
25.05.2024;15:45:00;16:00:00;0,13
25.05.2024;16:00:00;16:15:00;0,144
25.05.2024;16:15:00;16:30:00;0,251
25.05.2024;16:30:00;16:45:00;0,48
25.05.2024;16:45:00;17:00:00;0,742
25.05.2024;17:00:00;17:15:00;0,565
25.05.2024;17:15:00;17:30:00;0,314
25.05.2024;17:30:00;17:45:00;0,576
25.05.2024;17:45:00;18:00:00;0,47
25.05.2024;18:00:00;18:15:00;0,342
25.05.2024;18:15:00;18:30:00;0,248
25.05.2024;18:30:00;18:45:00;0,17
25.05.2024;18:45:00;19:00:00;0,078
